0.000392,0,0.000392,-1.394956
0.000396,0,0.000396,-1.167226
0.000400,0,0.000400,-0.936906
0.000404,0,0.000404,-0.704506
0.000408,0,0.000408,-0.470541
0.000412,0,0.000412,-0.235532
0.000417,1,0.000417,-0.000000
0.000421,1,0.000421,0.313952
0.000425,1,0.000425,0.626666
0.000429,1,0.000429,0.936908
0.000433,1,0.000433,1.243450
0.000438,1,0.000438,1.545085
0.000442,1,0.000442,1.840623
0.000446,1,0.000446,2.128896
0.000450,1,0.000450,2.408768
0.000454,1,0.000454,2.679133
0.000458,1,0.000458,2.938927
0.000463,1,0.000463,3.187119
0.000467,1,0.000467,3.422736
0.000471,1,0.000471,3.644842
0.000475,1,0.000475,3.852567
0.000479,1,0.000479,4.045084
0.000483,1,0.000483,4.221640
0.000488,1,0.000488,4.381535
0.000492,1,0.000492,4.524135
0.000496,1,0.000496,4.648883
0.000500,1,0.000500,4.755283
0.000504,1,0.000504,4.842915
0.000508,1,0.000508,4.911436
0.000513,1,0.000513,4.960574
0.000517,1,0.000517,4.990134
0.000521,1,0.000521,5.000000
0.000525,1,0.000525,4.990134
0.000529,1,0.000529,4.960574
0.000533,1,0.000533,4.911436
0.000538,1,0.000538,4.842915
0.000542,1,0.000542,4.755282
0.000546,1,0.000546,4.648883
0.000550,1,0.000550,4.524135
0.000554,1,0.000554,4.381533
0.000558,1,0.000558,4.221639
0.000563,1,0.000563,4.045084
0.000567,1,0.000567,3.852566
0.000571,1,0.000571,3.644843
0.000575,1,0.000575,3.422736
0.000579,1,0.000579,3.187120
0.000583,1,0.000583,2.938927
0.000587,1,0.000587,2.679135
0.000592,1,0.000592,2.408766
0.000596,1,0.000596,2.128898
0.000600,1,0.000600,1.840621
0.000604,1,0.000604,1.545087
0.000608,1,0.000608,1.243448
0.000613,1,0.000613,0.936909
0.000617,1,0.000617,0.626666
0.000621,1,0.000621,0.313949
0.000625,1,0.000625,0.000000
0.000629,1,0.000629,-0.313952
0.000633,1,0.000633,-0.626666
0.000638,1,0.000638,-0.936909
0.000642,1,0.000642,-1.243452
0.000646,1,0.000646,-1.545084
0.000650,1,0.000650,-1.840621
0.000654,1,0.000654,-2.128898
0.000658,1,0.000658,-2.408770
0.000662,1,0.000662,-2.679132
0.000667,1,0.000667,-2.938924
0.000671,1,0.000671,-3.187120
0.000675,1,0.000675,-3.422736
0.000679,1,0.000679,-3.644845
0.000683,1,0.000683,-3.852566
0.000687,1,0.000687,-4.045084
0.000692,1,0.000692,-4.221639
0.000696,1,0.000696,-4.381535
0.000700,1,0.000700,-4.524136
0.000704,1,0.000704,-4.648882
0.000708,1,0.000708,-4.755282
0.000713,1,0.000713,-4.842916
0.000717,1,0.000717,-4.911437
0.000721,1,0.000721,-4.960574
0.000725,1,0.000725,-4.990133
0.000729,1,0.000729,-5.000000
0.000733,1,0.000733,-4.990134
0.000738,1,0.000738,-4.960573
0.000742,1,0.000742,-4.911437
0.000746,1,0.000746,-4.842916
0.000750,1,0.000750,-4.755282
0.000754,1,0.000754,-4.648882
0.000758,1,0.000758,-4.524135
0.000762,1,0.000762,-4.381535
0.000767,1,0.000767,-4.221639
0.000771,1,0.000771,-4.045084
0.000775,1,0.000775,-3.852566
0.000779,1,0.000779,-3.644843
0.000783,1,0.000783,-3.422736
0.000788,1,0.000788,-3.187120
0.000792,1,0.000792,-2.938924
0.000796,1,0.000796,-2.679135
0.000800,1,0.000800,-2.408766
0.000804,1,0.000804,-2.128898
0.000808,1,0.000808,-1.840621
0.000813,1,0.000813,-1.545087
0.000817,1,0.000817,-1.243448
0.000821,1,0.000821,-0.936909
0.000825,1,0.000825,-0.626666
0.000829,1,0.000829,-0.313952
0.000833,1,0.000833,0.000000
0.000838,1,0.000838,0.313956
0.000842,1,0.000842,0.626666
0.000846,1,0.000846,0.936906
0.000850,1,0.000850,1.243448
0.000854,1,0.000854,1.545087
0.000858,1,0.000858,1.840625
0.000862,1,0.000862,2.128895
0.000867,1,0.000867,2.408770
0.000871,1,0.000871,2.679135
0.000875,1,0.000875,2.938927
0.000879,1,0.000879,3.187120
0.000883,1,0.000883,3.422736
0.000888,1,0.000888,3.644843
0.000892,1,0.000892,3.852566
0.000896,1,0.000896,4.045087
0.000900,1,0.000900,4.221639
0.000904,1,0.000904,4.381533
0.000908,1,0.000908,4.524135
0.000913,1,0.000913,4.648883
0.000917,1,0.000917,4.755283
0.000921,1,0.000921,4.842916
0.000925,1,0.000925,4.911436
0.000929,1,0.000929,4.960574
0.000933,1,0.000933,4.990134
0.000938,1,0.000938,5.000000
0.000942,1,0.000942,4.990134
0.000946,1,0.000946,4.960574
0.000950,1,0.000950,4.911436
0.000954,1,0.000954,4.842915
0.000958,1,0.000958,4.755283
0.000962,1,0.000962,4.648883
0.000967,1,0.000967,4.524135
0.000971,1,0.000971,4.381533
0.000975,1,0.000975,4.221637
0.000979,1,0.000979,4.045084
0.000983,1,0.000983,3.852566
0.000988,1,0.000988,3.644840
0.000992,1,0.000992,3.422733
0.000996,1,0.000996,3.187123
0.001000,1,0.001000,2.938924
0.001004,1,0.001004,2.679135
0.001008,1,0.001008,2.408773
0.001013,1,0.001013,2.128898
0.001017,1,0.001017,1.840624
0.001021,1,0.001021,1.545080
0.001025,1,0.001025,1.243448
0.001029,1,0.001029,0.936909
0.001033,1,0.001033,0.626665
0.001037,1,0.001037,0.313956
0.001042,1,0.001042,-0.000008
0.001046,1,0.001046,-0.313953
0.001050,1,0.001050,-0.626666
0.001054,1,0.001054,-0.936906
0.001058,1,0.001058,-1.243448
0.001063,1,0.001063,-1.545091
0.001067,1,0.001067,-1.840628
0.001071,1,0.001071,-2.128895
0.001075,1,0.001075,-2.408773
0.001079,1,0.001079,-2.679132
0.001083,1,0.001083,-2.938930
0.001088,1,0.001088,-3.187118
0.001092,1,0.001092,-3.422733
0.001096,1,0.001096,-3.644846
0.001100,1,0.001100,-3.852569
0.001104,1,0.001104,-4.045087
0.001108,1,0.001108,-4.221641
0.001112,1,0.001112,-4.381535
0.001117,1,0.001117,-4.524136
0.001121,1,0.001121,-4.648880
0.001125,1,0.001125,-4.755283
0.001129,1,0.001129,-4.842916
0.001133,1,0.001133,-4.911437
0.001138,1,0.001138,-4.960575
0.001142,1,0.001142,-4.990134
0.001146,1,0.001146,-5.000000
0.001150,1,0.001150,-4.990134
0.001154,1,0.001154,-4.960575
0.001158,1,0.001158,-4.911437
0.001163,1,0.001163,-4.842916
0.001167,1,0.001167,-4.755283
0.001171,1,0.001171,-4.648880
0.001175,1,0.001175,-4.524136
0.001179,1,0.001179,-4.381531
0.001183,1,0.001183,-4.221637
0.001187,1,0.001187,-4.045086
0.001192,1,0.001192,-3.852568
0.001196,1,0.001196,-3.644845
0.001200,1,0.001200,-3.422733
0.001204,1,0.001204,-3.187117
0.001208,1,0.001208,-2.938930
0.001213,1,0.001213,-2.679132
0.001217,1,0.001217,-2.408766
0.001221,1,0.001221,-2.128894
0.001225,1,0.001225,-1.840628
0.001229,1,0.001229,-1.545091
0.001233,1,0.001233,-1.243448
0.001237,1,0.001237,-0.936905
0.001242,1,0.001242,-0.626658
0.001246,1,0.001246,-0.313952
0.001250,0,0.001250,0.000000
0.001254,0,0.001254,0.235538
0.001258,0,0.001258,0.470545
0.001263,0,0.001263,0.704508
0.001267,0,0.001267,0.936906
0.001271,0,0.001271,1.167224
0.001275,0,0.001275,1.394958
0.001279,0,0.001279,1.619588
0.001283,0,0.001283,1.840629
0.001288,0,0.001288,2.057575
0.001292,0,0.001292,2.269954
0.001296,0,0.001296,2.477293
0.001300,0,0.001300,2.679132
0.001304,0,0.001304,2.875023
0.001308,0,0.001308,3.064536
0.001312,0,0.001312,3.247239
0.001317,0,0.001317,3.422739
0.001321,0,0.001321,3.590633
0.001325,0,0.001325,3.750556
0.001329,0,0.001329,3.902155
0.001333,0,0.001333,4.045083
0.001338,0,0.001338,4.179038
0.001342,0,0.001342,4.303710
0.001346,0,0.001346,4.418827
0.001350,0,0.001350,4.524137
0.001354,0,0.001354,4.619398
0.001358,0,0.001358,4.704406
0.001363,0,0.001363,4.778966
0.001367,0,0.001367,4.842916
0.001371,0,0.001371,4.896114
0.001375,0,0.001375,4.938441
0.001379,0,0.001379,4.969805
0.001383,0,0.001383,4.990134
0.001387,0,0.001387,4.999383
0.001392,0,0.001392,4.997533
0.001396,0,0.001396,4.984587
0.001400,0,0.001400,4.960573
0.001404,0,0.001404,4.925546
0.001408,0,0.001408,4.879585
0.001413,0,0.001413,4.822787
0.001417,0,0.001417,4.755283
0.001421,0,0.001421,4.677218
0.001425,0,0.001425,4.588772
0.001429,0,0.001429,4.490138
0.001433,0,0.001433,4.381531
0.001438,0,0.001438,4.263199
0.001442,0,0.001442,4.135402
0.001446,0,0.001446,3.998424
0.001450,0,0.001450,3.852568
0.001454,0,0.001454,3.698154
0.001458,0,0.001458,3.535533
0.001462,0,0.001462,3.365064
0.001467,0,0.001467,3.187117
0.001471,0,0.001471,3.002100
0.001475,0,0.001475,2.810411
0.001479,0,0.001479,2.612495
0.001483,0,0.001483,2.408772
0.001488,0,0.001488,2.199695
0.001492,0,0.001492,1.985741
0.001496,0,0.001496,1.767370
0.001500,0,0.001500,1.545083
0.001504,0,0.001504,1.319365
0.001508,0,0.001508,1.090711
0.001512,0,0.001512,0.859642
0.001517,0,0.001517,0.626665
0.001521,0,0.001521,0.392297
0.001525,0,0.001525,0.157057
0.001529,0,0.001529,-0.078539
0.001533,0,0.001533,-0.313953
0.001538,0,0.001538,-0.548677
0.001542,0,0.001542,-0.782176
0.001546,0,0.001546,-1.013938
0.001550,0,0.001550,-1.243449
0.001554,0,0.001554,-1.470199
0.001558,0,0.001558,-1.693692
0.001563,0,0.001563,-1.913418
0.001567,0,0.001567,-2.128895
0.001571,0,0.001571,-2.339652
0.001575,0,0.001575,-2.545209
0.001579,0,0.001579,-2.745120
0.001583,0,0.001583,-2.938931
0.001587,0,0.001587,-3.126216
0.001592,0,0.001592,-3.306560
0.001596,0,0.001596,-3.479563
0.001600,0,0.001600,-3.644846
0.001604,0,0.001604,-3.802031
0.001608,0,0.001608,-3.950775
0.001613,0,0.001613,-4.090752
0.001617,0,0.001617,-4.221642
0.001621,0,0.001621,-4.343158
0.001625,0,0.001625,-4.455032
0.001629,0,0.001629,-4.557015
0.001633,0,0.001633,-4.648883
0.001638,0,0.001638,-4.730427
0.001642,0,0.001642,-4.801468
0.001646,0,0.001646,-4.861850
0.001650,0,0.001650,-4.911437
0.001654,0,0.001654,-4.950119
0.001658,0,0.001658,-4.977810
0.001662,0,0.001662,-4.994449
0.001667,1,0.001667,-5.000000
0.001671,1,0.001671,-4.990134
0.001675,1,0.001675,-4.960573
0.001679,1,0.001679,-4.911437
0.001683,1,0.001683,-4.842916
0.001688,1,0.001688,-4.755280
0.001692,1,0.001692,-4.648883
0.001696,1,0.001696,-4.524136
0.001700,1,0.001700,-4.381535
0.001704,1,0.001704,-4.221641
0.001708,1,0.001708,-4.045082
0.001713,1,0.001713,-3.852568
0.001717,1,0.001717,-3.644840
0.001721,1,0.001721,-3.422733
0.001725,1,0.001725,-3.187123
0.001729,1,0.001729,-2.938924
0.001733,1,0.001733,-2.679131
0.001738,1,0.001738,-2.408766
0.001742,1,0.001742,-2.128894
0.001746,1,0.001746,-1.840628
0.001750,1,0.001750,-1.545083
0.001754,1,0.001754,-1.243448
0.001758,1,0.001758,-0.936905
0.001763,1,0.001763,-0.626665
0.001767,1,0.001767,-0.313952
0.001771,1,0.001771,0.000000
0.001775,1,0.001775,0.313953
0.001779,1,0.001779,0.626659
0.001783,1,0.001783,0.936906
0.001787,1,0.001787,1.243449
0.001792,1,0.001792,1.545091
0.001796,1,0.001796,1.840621
0.001800,1,0.001800,2.128895
0.001804,1,0.001804,2.408773
0.001808,1,0.001808,2.679132
0.001813,1,0.001813,2.938931
0.001817,1,0.001817,3.187118
0.001821,1,0.001821,3.422733
0.001825,1,0.001825,3.644846
0.001829,1,0.001829,3.852569
0.001833,1,0.001833,4.045087
0.001838,1,0.001838,4.221642
0.001842,1,0.001842,4.381535
0.001846,1,0.001846,4.524137
0.001850,1,0.001850,4.648880
0.001854,1,0.001854,4.755283
0.001858,1,0.001858,4.842916
0.001862,1,0.001862,4.911437
0.001867,1,0.001867,4.960574
0.001871,1,0.001871,4.990134
0.001875,1,0.001875,5.000000
0.001879,1,0.001879,4.990134
0.001883,1,0.001883,4.960575
0.001888,1,0.001888,4.911437
0.001892,1,0.001892,4.842916
0.001896,1,0.001896,4.755280
0.001900,1,0.001900,4.648880
0.001904,1,0.001904,4.524136
0.001908,1,0.001908,4.381531
0.001913,1,0.001913,4.221637
0.001917,1,0.001917,4.045086
0.001921,1,0.001921,3.852568
0.001925,1,0.001925,3.644845
0.001929,1,0.001929,3.422733
0.001933,1,0.001933,3.187117
0.001937,1,0.001937,2.938930
0.001942,1,0.001942,2.679131
0.001946,1,0.001946,2.408766
0.001950,1,0.001950,2.128887
0.001954,1,0.001954,1.840628
0.001958,1,0.001958,1.545083
0.001962,1,0.001962,1.243455
0.001967,1,0.001967,0.936905
0.001971,1,0.001971,0.626658
0.001975,1,0.001975,0.313944
0.001979,1,0.001979,-0.000000
0.001983,1,0.001983,-0.313960
0.001988,1,0.001988,-0.626673
0.001992,1,0.001992,-0.936899
0.001996,1,0.001996,-1.243449
0.002000,1,0.002000,-1.545091
0.002004,1,0.002004,-1.840615
0.002008,1,0.002008,-2.128895
0.002013,1,0.002013,-2.408773
0.002017,1,0.002017,-2.679126
0.002021,1,0.002021,-2.938924
0.002025,1,0.002025,-3.187118
0.002029,1,0.002029,-3.422739
0.002033,1,0.002033,-3.644841
0.002038,1,0.002038,-3.852569
0.002042,1,0.002042,-4.045091
0.002046,1,0.002046,-4.221637
0.002050,1,0.002050,-4.381535
0.002054,1,0.002054,-4.524139
0.002058,1,0.002058,-4.648880
0.002062,1,0.002062,-4.755283
0.002067,1,0.002067,-4.842916
0.002071,1,0.002071,-4.911438
0.002075,1,0.002075,-4.960573
0.002079,1,0.002079,-4.990134
0.002083,0,0.002083,-5.000000
0.002087,0,0.002087,-4.994450
0.002092,0,0.002092,-4.977809
0.002096,0,0.002096,-4.950118
0.002100,0,0.002100,-4.911437
0.002104,0,0.002104,-4.861850
0.002108,0,0.002108,-4.801468
0.002113,0,0.002113,-4.730424
0.002117,0,0.002117,-4.648883
0.002121,0,0.002121,-4.557015
0.002125,0,0.002125,-4.455029
0.002129,0,0.002129,-4.343158
0.002133,0,0.002133,-4.221637
0.002138,0,0.002138,-4.090747
0.002142,0,0.002142,-3.950779
0.002146,0,0.002146,-3.802031
0.002150,0,0.002150,-3.644840
0.002154,0,0.002154,-3.479568
0.002158,0,0.002158,-3.306560
0.002163,0,0.002163,-3.126209
0.002167,0,0.002167,-2.938918
0.002171,0,0.002171,-2.745113
0.002175,0,0.002175,-2.545208
0.002179,0,0.002179,-2.339645
0.002183,0,0.002183,-2.128901
0.002188,0,0.002188,-1.913417
0.002192,0,0.002192,-1.693684
0.002196,0,0.002196,-1.470206
0.002200,0,0.002200,-1.243448
0.002204,0,0.002204,-1.013930
0.002208,0,0.002208,-0.782168
0.002212,0,0.002212,-0.548677
0.002217,0,0.002217,-0.313952
0.002221,0,0.002221,-0.078531
0.002225,0,0.002225,0.157057
0.002229,0,0.002229,0.392290
0.002233,0,0.002233,0.626666
0.002237,0,0.002237,0.859636
0.002242,0,0.002242,1.090712
0.002246,0,0.002246,1.319366
0.002250,0,0.002250,1.545091
0.002254,0,0.002254,1.767371
0.002258,0,0.002258,1.985741
0.002263,0,0.002263,2.199703
0.002267,0,0.002267,2.408766
0.002271,0,0.002271,2.612495
0.002275,0,0.002275,2.810424
0.002279,0,0.002279,3.002100
0.002283,0,0.002283,3.187123
0.002288,0,0.002288,3.365070
0.002292,0,0.002292,3.535534
0.002296,0,0.002296,3.698159
0.002300,0,0.002300,3.852563
0.002304,0,0.002304,3.998424
0.002308,0,0.002308,4.135398
0.002313,0,0.002313,4.263199
0.002317,0,0.002317,4.381535
0.002321,0,0.002321,4.490135
0.002325,0,0.002325,4.588772
0.002329,0,0.002329,4.677221
0.002333,0,0.002333,4.755280
0.002337,0,0.002337,4.822787
0.002342,0,0.002342,4.879585
0.002346,0,0.002346,4.925549
0.002350,0,0.002350,4.960574
0.002354,0,0.002354,4.984587
0.002358,0,0.002358,4.997533
0.002362,0,0.002362,4.999383
0.002367,0,0.002367,4.990133
0.002371,0,0.002371,4.969805
0.002375,0,0.002375,4.938441
0.002379,0,0.002379,4.896115
0.002383,0,0.002383,4.842916
0.002388,0,0.002388,4.778964
0.002392,0,0.002392,4.704406
0.002396,0,0.002396,4.619398
0.002400,0,0.002400,4.524133
0.002404,0,0.002404,4.418830
0.002408,0,0.002408,4.303710
0.002413,0,0.002413,4.179033
0.002417,0,0.002417,4.045087
0.002421,0,0.002421,3.902150
0.002425,0,0.002425,3.750550
0.002429,0,0.002429,3.590622
0.002433,0,0.002433,3.422733
0.002438,0,0.002438,3.247233
0.002442,0,0.002442,3.064536
0.002446,0,0.002446,2.875022
0.002450,0,0.002450,2.679138
0.002454,0,0.002454,2.477293
0.002458,0,0.002458,2.269960
0.002463,0,0.002463,2.057575
0.002467,0,0.002467,1.840621
0.002471,0,0.002471,1.619594
0.002475,0,0.002475,1.394958
0.002479,0,0.002479,1.167224
0.002483,0,0.002483,0.936898
0.002487,0,0.002487,0.704507
0.002492,0,0.002492,0.470537
0.002496,0,0.002496,0.235523
0.002500,1,0.002500,-0.000000
0.002504,1,0.002504,-0.313960
0.002508,1,0.002508,-0.626680
0.002512,1,0.002512,-0.936913
0.002517,1,0.002517,-1.243463
0.002521,1,0.002521,-1.545091
0.002525,1,0.002525,-1.840635
0.002529,1,0.002529,-2.128888
0.002533,1,0.002533,-2.408766
0.002538,1,0.002538,-2.679138
0.002542,1,0.002542,-2.938924
0.002546,1,0.002546,-3.187123
0.002550,1,0.002550,-3.422744
0.002554,1,0.002554,-3.644835
0.002558,1,0.002558,-3.852563
0.002563,1,0.002563,-4.045087
0.002567,1,0.002567,-4.221645
0.002571,1,0.002571,-4.381535
0.002575,1,0.002575,-4.524139
0.002579,1,0.002579,-4.648889
0.002583,1,0.002583,-4.755285
0.002588,1,0.002588,-4.842920
0.002592,1,0.002592,-4.911438
0.002596,1,0.002596,-4.960572
0.002600,1,0.002600,-4.990133
0.002604,1,0.002604,-5.000000
0.002608,1,0.002608,-4.990134
0.002612,1,0.002612,-4.960574
0.002617,1,0.002617,-4.911435
0.002621,1,0.002621,-4.842912
0.002625,1,0.002625,-4.755285
0.002629,1,0.002629,-4.648883
0.002633,1,0.002633,-4.524133
0.002637,1,0.002637,-4.381535
0.002642,1,0.002642,-4.221637
0.002646,1,0.002646,-4.045078
0.002650,1,0.002650,-3.852563
0.002654,1,0.002654,-3.644835
0.002658,1,0.002658,-3.422722
0.002663,1,0.002663,-3.187112
0.002667,1,0.002667,-2.938936
0.002671,1,0.002671,-2.679138
0.002675,1,0.002675,-2.408766
0.002679,1,0.002679,-2.128901
0.002683,1,0.002683,-1.840621
0.002688,1,0.002688,-1.545076
0.002692,1,0.002692,-1.243463
0.002696,1,0.002696,-0.936913
0.002700,1,0.002700,-0.626665
0.002704,1,0.002704,-0.313945
0.002708,1,0.002708,0.000000
0.002713,1,0.002713,0.313960
0.002717,1,0.002717,0.626680
0.002721,1,0.002721,0.936913
0.002725,1,0.002725,1.243463
0.002729,1,0.002729,1.545105
0.002733,1,0.002733,1.840621
0.002738,1,0.002738,2.128901
0.002742,1,0.002742,2.408766
0.002746,1,0.002746,2.679125
0.002750,1,0.002750,2.938924
0.002754,1,0.002754,3.187123
0.002758,1,0.002758,3.422744
0.002762,1,0.002762,3.644835
0.002767,1,0.002767,3.852563
0.002771,1,0.002771,4.045087
0.002775,1,0.002775,4.221637
0.002779,1,0.002779,4.381535
0.002783,1,0.002783,4.524139
0.002787,1,0.002787,4.648883
0.002792,1,0.002792,4.755285
0.002796,1,0.002796,4.842920
0.002800,1,0.002800,4.911441
0.002804,1,0.002804,4.960574
0.002808,1,0.002808,4.990134
0.002813,1,0.002813,5.000000
0.002817,1,0.002817,4.990134
0.002821,1,0.002821,4.960574
0.002825,1,0.002825,4.911435
0.002829,1,0.002829,4.842916
0.002833,1,0.002833,4.755285
0.002838,1,0.002838,4.648883
0.002842,1,0.002842,4.524133
0.002846,1,0.002846,4.381535
0.002850,1,0.002850,4.221637
0.002854,1,0.002854,4.045078
0.002858,1,0.002858,3.852563
0.002863,1,0.002863,3.644835
0.002867,1,0.002867,3.422722
0.002871,1,0.002871,3.187123
0.002875,1,0.002875,2.938924
0.002879,1,0.002879,2.679125
0.002883,1,0.002883,2.408766
0.002887,1,0.002887,2.128901
0.002892,1,0.002892,1.840621
0.002896,1,0.002896,1.545076
0.002900,1,0.002900,1.243448
0.002904,1,0.002904,0.936913
0.002908,1,0.002908,0.626665
0.002912,1,0.002912,0.313960
0.002917,1,0.002917,-0.000001
0.002921,1,0.002921,-0.313961
0.002925,1,0.002925,-0.626666
0.002929,1,0.002929,-0.936914
0.002933,1,0.002933,-1.243464
0.002938,1,0.002938,-1.545106
0.002942,1,0.002942,-1.840622
0.002946,1,0.002946,-2.128902
0.002950,1,0.002950,-2.408780
0.002954,1,0.002954,-2.679139
0.002958,1,0.002958,-2.938924
0.002963,1,0.002963,-3.187124
0.002967,1,0.002967,-3.422723
0.002971,1,0.002971,-3.644836
0.002975,1,0.002975,-3.852564
0.002979,1,0.002979,-4.045087
0.002983,1,0.002983,-4.221638
0.002988,1,0.002988,-4.381535
0.002992,1,0.002992,-4.524140
0.002996,1,0.002996,-4.648883
0.003000,1,0.003000,-4.755286
0.003004,1,0.003004,-4.842920
0.003008,1,0.003008,-4.911435
0.003013,1,0.003013,-4.960574
0.003017,1,0.003017,-4.990134
0.003021,1,0.003021,-5.000000
0.003025,1,0.003025,-4.990133
0.003029,1,0.003029,-4.960574
0.003033,1,0.003033,-4.911435
0.003037,1,0.003037,-4.842920
0.003042,1,0.003042,-4.755285
0.003046,1,0.003046,-4.648883
0.003050,1,0.003050,-4.524139
0.003054,1,0.003054,-4.381534
0.003058,1,0.003058,-4.221637
0.003062,1,0.003062,-4.045086
0.003067,1,0.003067,-3.852563
0.003071,1,0.003071,-3.644835
0.003075,1,0.003075,-3.422721
0.003079,1,0.003079,-3.187123
0.003083,1,0.003083,-2.938923
0.003088,1,0.003088,-2.679125
0.003092,1,0.003092,-2.408766
0.003096,1,0.003096,-2.128887
0.003100,1,0.003100,-1.840620
0.003104,1,0.003104,-1.545090
0.003108,1,0.003108,-1.243462
0.003113,1,0.003113,-0.936912
0.003117,1,0.003117,-0.626665
0.003121,1,0.003121,-0.313959
0.003125,1,0.003125,0.000001
0.003129,1,0.003129,0.313961
0.003133,1,0.003133,0.626666
0.003138,1,0.003138,0.936914
0.003142,1,0.003142,1.243464
0.003146,1,0.003146,1.545077
0.003150,1,0.003150,1.840622
0.003154,1,0.003154,2.128902
0.003158,1,0.003158,2.408780
0.003162,1,0.003162,2.679139
0.003167,1,0.003167,2.938937
0.003171,1,0.003171,3.187135
0.003175,1,0.003175,3.422734
0.003179,1,0.003179,3.644836
0.003183,1,0.003183,3.852564
0.003187,1,0.003187,4.045078
0.003192,1,0.003192,4.221638
0.003196,1,0.003196,4.381535
0.003200,1,0.003200,4.524140
0.003204,1,0.003204,4.648883
0.003208,1,0.003208,4.755286
0.003213,1,0.003213,4.842920
0.003217,1,0.003217,4.911435
0.003221,1,0.003221,4.960574
0.003225,1,0.003225,4.990134
0.003229,1,0.003229,5.000000
0.003233,1,0.003233,4.990133
0.003238,1,0.003238,4.960571
0.003242,1,0.003242,4.911435
0.003246,1,0.003246,4.842916
0.003250,1,0.003250,4.755285
0.003254,1,0.003254,4.648883
0.003258,1,0.003258,4.524139
0.003263,1,0.003263,4.381534
0.003267,1,0.003267,4.221637
0.003271,1,0.003271,4.045086
0.003275,1,0.003275,3.852563
0.003279,1,0.003279,3.644835
0.003283,1,0.003283,3.422743
0.003288,1,0.003288,3.187123
0.003292,1,0.003292,2.938923
0.003296,1,0.003296,2.679125
0.003300,1,0.003300,2.408766
0.003304,1,0.003304,2.128887
0.003308,1,0.003308,1.840606
0.003312,1,0.003312,1.545076
0.003317,1,0.003317,1.243447
0.003321,1,0.003321,0.936912
0.003325,1,0.003325,0.626680
0.003329,1,0.003329,0.313959
